Party,Year,Variables,Values,locality,division
CSV,2018,ROTH Gilles (19),806,Roeser,Commune
CSV,2018,MISCHO Georges (16),793,Roeser,Commune
CSV,2018,ARENDT ép. KEMP Nancy (3),778,Roeser,Commune
CSV,2018,HALSDORF Jean-Marie (8),772,Roeser,Commune
CSV,2018,WOLTER Michel (22),748,Roeser,Commune
CSV,2018,ANDRICH-DUVAL Sylvie (2),734,Roeser,Commune
CSV,2018,KAYSER-WENGLER Michèle (11),652,Roeser,Commune
CSV,2018,KEMP Françoise (13),637,Roeser,Commune
CSV,2018,HANSEN-HOULLARD Michèle (9),635,Roeser,Commune
CSV,2018,MORGENTHALER Nathalie (17),620,Roeser,Commune
CSV,2018,KEIFFER Nico (12),612,Roeser,Commune
CSV,2018,BOEVER-THILL Anouk (4),605,Roeser,Commune
CSV,2018,HOFFMANN Serge (10),605,Roeser,Commune
CSV,2018,MELLINA Pierre (15),600,Roeser,Commune
CSV,2018,FEIEREISEN Pierrot (7),572,Roeser,Commune
CSV,2018,ULVELING Tom (20),554,Roeser,Commune
CSV,2018,WEIS Christian (21),550,Roeser,Commune
CSV,2018,MAROLDT Arnaud (14),542,Roeser,Commune
CSV,2018,Suffrages total,16215,Roeser,Commune
CSV,2018,Suffrages de liste,10350,Roeser,Commune
CSV,2018,Suffrages nominatifs,5865,Roeser,Commune
KPL,2018,Pourcentage,0.011103195426665,Roeser,Commune
KPL,2018,RUCKERT Ali (1),135,Roeser,Commune
KPL,2018,FISCHBACH Gilles (8),42,Roeser,Commune
KPL,2018,SIMONELLI Patrick (18),31,Roeser,Commune
KPL,2018,BARTZ Christophe (4),30,Roeser,Commune
KPL,2018,MUNO Claudine (11),29,Roeser,Commune
KPL,2018,SIMONELLI Gilbert (17),28,Roeser,Commune
KPL,2018,CAVALLINI René (6),25,Roeser,Commune
KPL,2018,BIGLER-RUCKERT Irène (5),24,Roeser,Commune
KPL,2018,NUNES LOBO Jessica (10),23,Roeser,Commune
KPL,2018,FELTEN Marcel (7),22,Roeser,Commune
KPL,2018,LIBER Sara (9),22,Roeser,Commune
KPL,2018,AGOVIC Rejhan (2),21,Roeser,Commune
KPL,2018,ANTONY Madeleine (3),21,Roeser,Commune
KPL,2018,PIZZAFERRI Nadine (15),21,Roeser,Commune
KPL,2018,PEIFFER Edmond (13),20,Roeser,Commune
KPL,2018,PELTIER Sandra (14),20,Roeser,Commune
KPL,2018,SCHWEICH Georgette (16),19,Roeser,Commune
KPL,2018,TIBERI Edoardo (21),19,Roeser,Commune
KPL,2018,THEKES Liette (20),18,Roeser,Commune
KPL,2018,WARINGO Marceline (23),18,Roeser,Commune
KPL,2018,NUNES Elise (12),17,Roeser,Commune
KPL,2018,SPITONI Mirko (19),17,Roeser,Commune
KPL,2018,VIBI Luc (22),17,Roeser,Commune
KPL,2018,Suffrages total,639,Roeser,Commune
KPL,2018,Suffrages de liste,391,Roeser,Commune
KPL,2018,Suffrages nominatifs,248,Roeser,Commune
DP,2018,Pourcentage,0.145470973571267,Roeser,Commune
DP,2018,GRAMEGNA Pierre (2),687,Roeser,Commune
DP,2018,BERGER Eugène (6),551,Roeser,Commune
DP,2018,MEISCH Claude (1),520,Roeser,Commune
DP,2018,HAHN Max (13),419,Roeser,Commune
DP,2018,GRAAS Gusty (12),396,Roeser,Commune
DP,2018,EISCHEN Martine (8),348,Roeser,Commune
DP,2018,AGOSTINO Barbara (3),341,Roeser,Commune
DP,2018,FOHL Georges (10),339,Roeser,Commune
DP,2018,OLINGER Carole (17),338,Roeser,Commune
DP,2018,KNAFF Pim (15),336,Roeser,Commune
DP,2018,BECKER-FANDEL Romain (4),332,Roeser,Commune
DP,2018,BINDELS Sven (7),326,Roeser,Commune
DP,2018,FERBER Laura (9),326,Roeser,Commune
DP,2018,LEHNEN Maximilien (16),322,Roeser,Commune
DP,2018,SCHOLL Daliah (21),319,Roeser,Commune
DP,2018,KIHN Jean (14),314,Roeser,Commune
DP,2018,SIBENALER Nicole (22),314,Roeser,Commune
DP,2018,WELKENBACH JOST Géraldine (23),314,Roeser,Commune
DP,2018,ROEMEN Jean-Pierre (18),309,Roeser,Commune
DP,2018,ROEMER Mireille (19),309,Roeser,Commune
DP,2018,FUNCK Nico (11),306,Roeser,Commune
DP,2018,BERENS veuve BOUCHÉ Marie-Louise dite Molly (5),303,Roeser,Commune
DP,2018,SCHEIBEL Mara (20),303,Roeser,Commune
DP,2018,Suffrages total,8372,Roeser,Commune
DP,2018,Suffrages de liste,5934,Roeser,Commune
DP,2018,Suffrages nominatifs,2438,Roeser,Commune
ADR,2018,Pourcentage,0.0874528678910879,Roeser,Commune
ADR,2018,GIBERYEN Gast (1),651,Roeser,Commune
ADR,2018,KARTHEISER Fernand (2),353,Roeser,Commune
ADR,2018,KEUP Fred (12),290,Roeser,Commune
ADR,2018,WEIDIG Tom (23),216,Roeser,Commune
ADR,2018,BERG Alain (3),214,Roeser,Commune
ADR,2018,KOHN Patrick (15),206,Roeser,Commune
ADR,2018,MISCHEL Sylvie (17),202,Roeser,Commune
ADR,2018,HOUTSCH Roland (11),199,Roeser,Commune
ADR,2018,KRIER Mandy (16),197,Roeser,Commune
ADR,2018,CARLIZZI Gilles (5),195,Roeser,Commune
ADR,2018,HAAS Vic (9),193,Roeser,Commune
ADR,2018,BOZ-RETTER Michèle (4),188,Roeser,Commune
ADR,2018,KOEHLER Pierrette (13),183,Roeser,Commune
ADR,2018,ROULLING Jos (19),183,Roeser,Commune
ADR,2018,SCHROEDER Lex (21),183,Roeser,Commune
ADR,2018,DALSCHEID Patrice (7),182,Roeser,Commune
ADR,2018,CIMOLINO Louis (6),176,Roeser,Commune
ADR,2018,DI DOMENICO Pino (8),173,Roeser,Commune
ADR,2018,KOHL Suzanne (14),173,Roeser,Commune
ADR,2018,HARLES Sheila (10),172,Roeser,Commune
ADR,2018,STEIL Christian (22),171,Roeser,Commune
ADR,2018,PROTT Malou (18),167,Roeser,Commune
ADR,2018,SCHILTZ Marie Anne (20),166,Roeser,Commune
ADR,2018,Suffrages total,5033,Roeser,Commune
ADR,2018,Suffrages de liste,3634,Roeser,Commune
ADR,2018,Suffrages nominatifs,1399,Roeser,Commune
déi Lénk,2018,Pourcentage,0.0477663289951521,Roeser,Commune
déi Lénk,2018,BAUM Marc (1),329,Roeser,Commune
déi Lénk,2018,CECCHETTI Myriam (2),171,Roeser,Commune
déi Lénk,2018,URBANY Serge (21),156,Roeser,Commune
déi Lénk,2018,DIDERICH Gary (4),139,Roeser,Commune
déi Lénk,2018,THOMA Carole (3),129,Roeser,Commune
déi Lénk,2018,BILTGEN Laurent (6),112,Roeser,Commune
déi Lénk,2018,JADIN Yves (9),112,Roeser,Commune
déi Lénk,2018,PISCITELLI Jos (15),107,Roeser,Commune
déi Lénk,2018,ERPELDING Thessy (7),106,Roeser,Commune
déi Lénk,2018,MOUSEL Tania (13),105,Roeser,Commune
déi Lénk,2018,URBANY Laura (20),104,Roeser,Commune
déi Lénk,2018,HAAS Nathalie (8),103,Roeser,Commune
déi Lénk,2018,LABORIER Sandra (12),103,Roeser,Commune
déi Lénk,2018,WANDIVINIT Lisa (22),102,Roeser,Commune
déi Lénk,2018,JADOUL Geneviève (10),101,Roeser,Commune
déi Lénk,2018,MULLER Ben (14),101,Roeser,Commune
déi Lénk,2018,ARENDT Patricia (5),99,Roeser,Commune
déi Lénk,2018,THÜMMEL Jean-Claude (19),99,Roeser,Commune
déi Lénk,2018,SPIGARELLI Andrea (17),98,Roeser,Commune
déi Lénk,2018,KEMP Christophe (11),94,Roeser,Commune
déi Lénk,2018,THILL Jos (18),94,Roeser,Commune
déi Lénk,2018,WIES Line (23),93,Roeser,Commune
déi Lénk,2018,SCALISE Sonja (16),92,Roeser,Commune
déi Lénk,2018,Suffrages total,2749,Roeser,Commune
déi Lénk,2018,Suffrages de liste,1840,Roeser,Commune
déi Lénk,2018,Suffrages nominatifs,909,Roeser,Commune
PIRATEN,2018,Pourcentage,0.0667408231368187,Rosport-Mompach,Commune
PIRATEN,2018,FRÈRES Daniel (1),255,Rosport-Mompach,Commune
PIRATEN,2018,CLEMENT Jill (7),103,Rosport-Mompach,Commune
PIRATEN,2018,BÖRGER Nancy (3),101,Rosport-Mompach,Commune
PIRATEN,2018,HOUDREMONT Claire (2),97,Rosport-Mompach,Commune
PIRATEN,2018,BELLEVILLE Tatjana (4),97,Rosport-Mompach,Commune
PIRATEN,2018,MARTINS DOS SANTOS Catarina (6),94,Rosport-Mompach,Commune
PIRATEN,2018,CONTRERAS Gerald (5),93,Rosport-Mompach,Commune
PIRATEN,2018,Suffrages total,840,Rosport-Mompach,Commune
PIRATEN,2018,Suffrages de liste,595,Rosport-Mompach,Commune
PIRATEN,2018,Suffrages nominatifs,245,Rosport-Mompach,Commune
déi gréng,2018,Pourcentage,0.16788495153345,Rosport-Mompach,Commune
déi gréng,2018,DIESCHBOURG Carole (1),731,Rosport-Mompach,Commune
déi gréng,2018,KOX Henri (2),347,Rosport-Mompach,Commune
déi gréng,2018,SEHOVIC Meris (7),232,Rosport-Mompach,Commune
déi gréng,2018,GARY Chantal (3),230,Rosport-Mompach,Commune
déi gréng,2018,KMIOTEK Christian (5),198,Rosport-Mompach,Commune
déi gréng,2018,SCHLECK Steve (6),193,Rosport-Mompach,Commune
déi gréng,2018,KLARES-GOERGEN Fernande (4),182,Rosport-Mompach,Commune
déi gréng,2018,Suffrages total,2113,Rosport-Mompach,Commune
déi gréng,2018,Suffrages de liste,1001,Rosport-Mompach,Commune
déi gréng,2018,Suffrages nominatifs,1112,Rosport-Mompach,Commune
LSAP,2018,Pourcentage,0.118067694263467,Rosport-Mompach,Commune
LSAP,2018,SCHEUER Ben (6),327,Rosport-Mompach,Commune
LSAP,2018,SCHMIT Nicolas (1),298,Rosport-Mompach,Commune
LSAP,2018,BURTON Tess (3),259,Rosport-Mompach,Commune
LSAP,2018,BECHTOLD Lucien (2),195,Rosport-Mompach,Commune
LSAP,2018,WIRTZ Jean-François (7),155,Rosport-Mompach,Commune
LSAP,2018,FRISCH Colette (4),137,Rosport-Mompach,Commune
LSAP,2018,RÖSSLER Aurore (5),115,Rosport-Mompach,Commune
LSAP,2018,Suffrages total,1486,Rosport-Mompach,Commune
LSAP,2018,Suffrages de liste,595,Rosport-Mompach,Commune
LSAP,2018,Suffrages nominatifs,891,Rosport-Mompach,Commune
CSV,2018,Pourcentage,0.337756237088829,Rosport-Mompach,Commune
CSV,2018,WEYDERT Stéphanie (7),975,Rosport-Mompach,Commune
CSV,2018,HETTO-GAASCH Françoise (1),848,Rosport-Mompach,Commune
CSV,2018,MODERT Octavie (5),677,Rosport-Mompach,Commune
CSV,2018,GLODEN Léon (3),587,Rosport-Mompach,Commune
CSV,2018,WENGLER Yves (6),424,Rosport-Mompach,Commune
CSV,2018,HENGEL Max (4),396,Rosport-Mompach,Commune
CSV,2018,DUBLIN Christian (2),344,Rosport-Mompach,Commune
CSV,2018,Suffrages total,4251,Rosport-Mompach,Commune
CSV,2018,Suffrages de liste,1855,Rosport-Mompach,Commune
CSV,2018,Suffrages nominatifs,2396,Rosport-Mompach,Commune
KPL,2018,Pourcentage,0.00508501509613857,Rosport-Mompach,Commune
KPL,2018,ANTONY Joëlle (1),12,Rosport-Mompach,Commune
KPL,2018,PIZZAFERRI-MANENTE Christiane (7),10,Rosport-Mompach,Commune
KPL,2018,HAAS Wilhelm (4),9,Rosport-Mompach,Commune
KPL,2018,LIČINA Dževa (5),9,Rosport-Mompach,Commune
KPL,2018,ARENDT Huguette (2),8,Rosport-Mompach,Commune
KPL,2018,DI BERNARDO Sylvia (3),8,Rosport-Mompach,Commune
KPL,2018,MAHNEN David (6),8,Rosport-Mompach,Commune
KPL,2018,Suffrages total,64,Rosport-Mompach,Commune
KPL,2018,Suffrages de liste,35,Rosport-Mompach,Commune
KPL,2018,Suffrages nominatifs,29,Rosport-Mompach,Commune
DP,2018,Pourcentage,0.144525663435563,Rosport-Mompach,Commune
DP,2018,DELLES Lex (1),367,Rosport-Mompach,Commune
DP,2018,HARTMANN Carole (3),337,Rosport-Mompach,Commune
DP,2018,BAUM Gilles (2),322,Rosport-Mompach,Commune
DP,2018,SEMEDO Monica (6),243,Rosport-Mompach,Commune
DP,2018,JEITZ Edith (4),231,Rosport-Mompach,Commune
DP,2018,SCHOMMER Claude (5),163,Rosport-Mompach,Commune
DP,2018,SITZ Jacques (7),156,Rosport-Mompach,Commune
DP,2018,Suffrages total,1819,Rosport-Mompach,Commune
DP,2018,Suffrages de liste,945,Rosport-Mompach,Commune
DP,2018,Suffrages nominatifs,874,Rosport-Mompach,Commune
ADR,2018,Pourcentage,0.126013030351184,Rosport-Mompach,Commune
ADR,2018,MEHLEN Robert (1),347,Rosport-Mompach,Commune
ADR,2018,SCHOOS Jean (2),296,Rosport-Mompach,Commune
ADR,2018,BRISBOIS Tessy (5),216,Rosport-Mompach,Commune
ADR,2018,BREYER Nathalie (4),188,Rosport-Mompach,Commune
ADR,2018,KIRCHEN Ernest (6),185,Rosport-Mompach,Commune
ADR,2018,AGNES Tom (3),183,Rosport-Mompach,Commune
ADR,2018,SOLNY Colette (7),171,Rosport-Mompach,Commune
ADR,2018,Suffrages total,1586,Rosport-Mompach,Commune
ADR,2018,Suffrages de liste,1106,Rosport-Mompach,Commune
ADR,2018,Suffrages nominatifs,480,Rosport-Mompach,Commune
déi Lénk,2018,Pourcentage,0.0339265850945495,Rosport-Mompach,Commune
déi Lénk,2018,KRIER Jean (5),83,Rosport-Mompach,Commune
déi Lénk,2018,AREND Anne (1),66,Rosport-Mompach,Commune
déi Lénk,2018,SCHROEDER Sylvie (6),61,Rosport-Mompach,Commune
déi Lénk,2018,BIERMANN Gaby (2),57,Rosport-Mompach,Commune
déi Lénk,2018,ZEBROWSKY Daniel (7),56,Rosport-Mompach,Commune
déi Lénk,2018,FUENTES Adela (4),53,Rosport-Mompach,Commune
déi Lénk,2018,BOLLIG Francine (3),51,Rosport-Mompach,Commune
déi Lénk,2018,Suffrages total,427,Rosport-Mompach,Commune
déi Lénk,2018,Suffrages de liste,301,Rosport-Mompach,Commune
déi Lénk,2018,Suffrages nominatifs,126,Rosport-Mompach,Commune
PIRATEN,2018,Pourcentage,0.0811211489460273,Rumelange,Commune
PIRATEN,2018,GOERGEN Marc (1),247,Rumelange,Commune
PIRATEN,2018,KOHL Sylvie (6),168,Rumelange,Commune
PIRATEN,2018,FLOR Starsky (2),166,Rumelange,Commune
PIRATEN,2018,KOHL Martine (3),165,Rumelange,Commune
PIRATEN,2018,LIESCH Camille (4),162,Rumelange,Commune
PIRATEN,2018,DONDELINGER Marie-Paule (9),160,Rumelange,Commune
PIRATEN,2018,WELTER Christian (5),156,Rumelange,Commune
PIRATEN,2018,CHMELIK Libor (8),151,Rumelange,Commune
PIRATEN,2018,WEBER Jules (7),150,Rumelange,Commune
PIRATEN,2018,HANSEN Renée (21),146,Rumelange,Commune
PIRATEN,2018,DA GRAÇA DIAS Yanick (10),145,Rumelange,Commune
PIRATEN,2018,GOEDERT ép. SCHROEDER Nathalie (11),144,Rumelange,Commune
PIRATEN,2018,LODEVIC Mélanie (12),143,Rumelange,Commune
PIRATEN,2018,FILBIG Renée (14),143,Rumelange,Commune
PIRATEN,2018,QUINTUS Christophe (17),141,Rumelange,Commune
PIRATEN,2018,OLIVEIRA DA SILVA Katia (18),141,Rumelange,Commune
PIRATEN,2018,BROERS Tammy (13),140,Rumelange,Commune
PIRATEN,2018,FILBIG Joe (19),140,Rumelange,Commune
PIRATEN,2018,HOFFMANN-GILLES Patrice (22),140,Rumelange,Commune
PIRATEN,2018,PAULUS Michel (23),140,Rumelange,Commune
PIRATEN,2018,GIRS Danielle (15),139,Rumelange,Commune
PIRATEN,2018,CORREIA CAÇADOR Mario (16),138,Rumelange,Commune
PIRATEN,2018,WILLEKENS Jorg (20),137,Rumelange,Commune
PIRATEN,2018,Suffrages total,3502,Rumelange,Commune
PIRATEN,2018,Suffrages de liste,3105,Rumelange,Commune
PIRATEN,2018,Suffrages nominatifs,397,Rumelange,Commune
déi gréng,2018,Pourcentage,0.107991660875608,Rumelange,Commune
déi gréng,2018,BRAZ Felix (1),483,Rumelange,Commune
déi gréng,2018,TRAVERSINI Roberto (23),352,Rumelange,Commune
déi gréng,2018,LORSCHÉ Josée (2),290,Rumelange,Commune
déi gréng,2018,KOX Martin (14),229,Rumelange,Commune
déi gréng,2018,HANSEN Marc (12),193,Rumelange,Commune
déi gréng,2018,SABOTIC Amra (20),192,Rumelange,Commune
déi gréng,2018,BECKER Romain (5),190,Rumelange,Commune
déi gréng,2018,DE PAOLI Doris (8),187,Rumelange,Commune
déi gréng,2018,PETRY Viviane (16),186,Rumelange,Commune
déi gréng,2018,AHMEDOVA Semiray (3),181,Rumelange,Commune
déi gréng,2018,ERPELDING Fabienne (10),180,Rumelange,Commune
déi gréng,2018,PLEIMELDING Krys (17),179,Rumelange,Commune
déi gréng,2018,LIESCH Georges (15),177,Rumelange,Commune
déi gréng,2018,PREGNO Laura (18),176,Rumelange,Commune
déi gréng,2018,BRIX Nadine (6),174,Rumelange,Commune
déi gréng,2018,RAGNI Mandy (19),170,Rumelange,Commune
déi gréng,2018,KALMES Albert (13),167,Rumelange,Commune
déi gréng,2018,DECKER Emmanuel (9),164,Rumelange,Commune
déi gréng,2018,FABER Serge (11),163,Rumelange,Commune
déi gréng,2018,BACK Joël (4),159,Rumelange,Commune
déi gréng,2018,CORNÉLY Alain (7),159,Rumelange,Commune
déi gréng,2018,SIEBENALER-THILL Josée-Anne (22),157,Rumelange,Commune
déi gréng,2018,SCHAAF-HAAS Adèle (21),154,Rumelange,Commune
déi gréng,2018,Suffrages total,4662,Rumelange,Commune
déi gréng,2018,Suffrages de liste,3220,Rumelange,Commune
déi gréng,2018,Suffrages nominatifs,1442,Rumelange,Commune
LSAP,2018,Pourcentage,0.30338197822562,Rumelange,Commune
LSAP,2018,ASSELBORN Jean (1),1122,Rumelange,Commune
LSAP,2018,SKENDEROVIC Jimmy (23),849,Rumelange,Commune
LSAP,2018,DI BARTOLOMEO Mars (10),843,Rumelange,Commune
LSAP,2018,BIANCALANA Dan (5),731,Rumelange,Commune
LSAP,2018,BODRY Alex (6),697,Rumelange,Commune
LSAP,2018,KERSCH Dan (16),689,Rumelange,Commune
LSAP,2018,ENGEL Georges (11),603,Rumelange,Commune
LSAP,2018,MUTSCH Lydia (18),599,Rumelange,Commune
LSAP,2018,BOFFERDING Taina (7),586,Rumelange,Commune
LSAP,2018,CRUCHTEN Yves (8),551,Rumelange,Commune
LSAP,2018,ASSELBORN-BINTZ Simone (2),538,Rumelange,Commune
LSAP,2018,RECH John (21),496,Rumelange,Commune
LSAP,2018,PULLI Sacha (20),492,Rumelange,Commune
LSAP,2018,DALL'AGNOL Claudia (9),489,Rumelange,Commune
LSAP,2018,SCHWEICH Christine (22),466,Rumelange,Commune
LSAP,2018,FEIEREISEN Carlo (12),448,Rumelange,Commune
LSAP,2018,BECKER-BAUER Danielle (3),442,Rumelange,Commune
LSAP,2018,PIZZAFERRI Joëlle (19),442,Rumelange,Commune
LSAP,2018,HANSEN Mike (14),428,Rumelange,Commune
LSAP,2018,MERTZIG Romain (17),415,Rumelange,Commune
LSAP,2018,BEI-ROLLER Manon (4),414,Rumelange,Commune
LSAP,2018,GOFFINET Serge (13),382,Rumelange,Commune
LSAP,2018,JANSA Sylvie (15),375,Rumelange,Commune
LSAP,2018,Suffrages total,13097,Rumelange,Commune
LSAP,2018,Suffrages de liste,7337,Rumelange,Commune
LSAP,2018,Suffrages nominatifs,5760,Rumelange,Commune
CSV,2018,Pourcentage,0.234815844336345,Rumelange,Commune
CSV,2018,SPAUTZ Marc (1),636,Rumelange,Commune
CSV,2018,KEIFFER Nico (12),537,Rumelange,Commune
CSV,2018,ARENDT ép. KEMP Nancy (3),531,Rumelange,Commune
CSV,2018,MISCHO Georges (16),527,Rumelange,Commune
CSV,2018,EISCHEN Félix (6),518,Rumelange,Commune
CSV,2018,WOLTER Michel (22),494,Rumelange,Commune
CSV,2018,HALSDORF Jean-Marie (8),487,Rumelange,Commune
CSV,2018,ROTH Gilles (19),472,Rumelange,Commune
CSV,2018,DOERNER Christine (5),456,Rumelange,Commune
CSV,2018,ZEIMET Laurent (23),449,Rumelange,Commune
CSV,2018,ANDRICH-DUVAL Sylvie (2),417,Rumelange,Commune
CSV,2018,HOFFMANN Serge (10),405,Rumelange,Commune
CSV,2018,FEIEREISEN Pierrot (7),397,Rumelange,Commune
CSV,2018,MORGENTHALER Nathalie (17),397,Rumelange,Commune
CSV,2018,KEMP Françoise (13),395,Rumelange,Commune
CSV,2018,KAYSER-WENGLER Michèle (11),392,Rumelange,Commune
CSV,2018,MELLINA Pierre (15),392,Rumelange,Commune
CSV,2018,PESCH-DONDELINGER Marianne (18),380,Rumelange,Commune
CSV,2018,MAROLDT Arnaud (14),375,Rumelange,Commune
CSV,2018,WEIS Christian (21),374,Rumelange,Commune
CSV,2018,HANSEN-HOULLARD Michèle (9),372,Rumelange,Commune
CSV,2018,BOEVER-THILL Anouk (4),371,Rumelange,Commune
CSV,2018,ULVELING Tom (20),363,Rumelange,Commune
CSV,2018,Suffrages total,10137,Rumelange,Commune
CSV,2018,Suffrages de liste,7199,Rumelange,Commune
CSV,2018,Suffrages nominatifs,2938,Rumelange,Commune
KPL,2018,Pourcentage,0.0414639796154737,Rumelange,Commune
KPL,2018,PEIFFER Edmond (13),206,Rumelange,Commune
KPL,2018,RUCKERT Ali (1),187,Rumelange,Commune
KPL,2018,AGOVIC Rejhan (2),93,Rumelange,Commune
KPL,2018,PIZZAFERRI Nadine (15),90,Rumelange,Commune
KPL,2018,SIMONELLI Gilbert (17),80,Rumelange,Commune
KPL,2018,WARINGO Marceline (23),71,Rumelange,Commune
KPL,2018,PELTIER Sandra (14),69,Rumelange,Commune
KPL,2018,FISCHBACH Gilles (8),67,Rumelange,Commune
KPL,2018,SIMONELLI Patrick (18),66,Rumelange,Commune
KPL,2018,BIGLER-RUCKERT Irène (5),65,Rumelange,Commune
KPL,2018,CAVALLINI René (6),64,Rumelange,Commune
KPL,2018,MUNO Claudine (11),64,Rumelange,Commune
KPL,2018,NUNES LOBO Jessica (10),63,Rumelange,Commune
KPL,2018,NUNES Elise (12),63,Rumelange,Commune
KPL,2018,TIBERI Edoardo (21),63,Rumelange,Commune
KPL,2018,ANTONY Madeleine (3),62,Rumelange,Commune
KPL,2018,SPITONI Mirko (19),61,Rumelange,Commune
KPL,2018,BARTZ Christophe (4),60,Rumelange,Commune
KPL,2018,FELTEN Marcel (7),60,Rumelange,Commune
KPL,2018,LIBER Sara (9),60,Rumelange,Commune
KPL,2018,SCHWEICH Georgette (16),59,Rumelange,Commune
KPL,2018,THEKES Liette (20),59,Rumelange,Commune
KPL,2018,VIBI Luc (22),58,Rumelange,Commune
KPL,2018,Suffrages total,1790,Rumelange,Commune
KPL,2018,Suffrages de liste,1334,Rumelange,Commune
KPL,2018,Suffrages nominatifs,456,Rumelange,Commune
DP,2018,Pourcentage,0.0978225619643271,Rumelange,Commune
DP,2018,GRAMEGNA Pierre (2),342,Rumelange,Commune
DP,2018,MEISCH Claude (1),334,Rumelange,Commune
DP,2018,BERGER Eugène (6),208,Rumelange,Commune
DP,2018,KNAFF Pim (15),205,Rumelange,Commune
DP,2018,BECKER-FANDEL Romain (4),187,Rumelange,Commune
DP,2018,HAHN Max (13),183,Rumelange,Commune
DP,2018,AGOSTINO Barbara (3),176,Rumelange,Commune
DP,2018,BERENS veuve BOUCHÉ Marie-Louise dite Molly (5),172,Rumelange,Commune
DP,2018,KIHN Jean (14),170,Rumelange,Commune
DP,2018,FOHL Georges (10),168,Rumelange,Commune
DP,2018,SCHOLL Daliah (21),167,Rumelange,Commune
DP,2018,BINDELS Sven (7),165,Rumelange,Commune
DP,2018,SCHEIBEL Mara (20),165,Rumelange,Commune
DP,2018,FUNCK Nico (11),164,Rumelange,Commune
DP,2018,LEHNEN Maximilien (16),163,Rumelange,Commune
DP,2018,WELKENBACH JOST Géraldine (23),163,Rumelange,Commune
DP,2018,FERBER Laura (9),161,Rumelange,Commune
DP,2018,OLINGER Carole (17),160,Rumelange,Commune
DP,2018,GRAAS Gusty (12),159,Rumelange,Commune
DP,2018,EISCHEN Martine (8),155,Rumelange,Commune
DP,2018,ROEMER Mireille (19),155,Rumelange,Commune
DP,2018,SIBENALER Nicole (22),154,Rumelange,Commune
DP,2018,ROEMEN Jean-Pierre (18),147,Rumelange,Commune
DP,2018,Suffrages total,4223,Rumelange,Commune
DP,2018,Suffrages de liste,3151,Rumelange,Commune
DP,2018,Suffrages nominatifs,1072,Rumelange,Commune
ADR,2018,Pourcentage,0.0778086634236739,Rumelange,Commune
ADR,2018,GIBERYEN Gast (1),394,Rumelange,Commune
ADR,2018,KARTHEISER Fernand (2),201,Rumelange,Commune
ADR,2018,KEUP Fred (12),167,Rumelange,Commune
ADR,2018,MISCHEL Sylvie (17),144,Rumelange,Commune
ADR,2018,WEIDIG Tom (23),144,Rumelange,Commune
ADR,2018,KRIER Mandy (16),142,Rumelange,Commune
ADR,2018,HAAS Vic (9),137,Rumelange,Commune
ADR,2018,DALSCHEID Patrice (7),136,Rumelange,Commune
ADR,2018,PROTT Malou (18),136,Rumelange,Commune
ADR,2018,HOUTSCH Roland (11),131,Rumelange,Commune
ADR,2018,KOHL Suzanne (14),131,Rumelange,Commune
ADR,2018,KOHN Patrick (15),131,Rumelange,Commune
ADR,2018,BOZ-RETTER Michèle (4),130,Rumelange,Commune
ADR,2018,HARLES Sheila (10),128,Rumelange,Commune
ADR,2018,CARLIZZI Gilles (5),127,Rumelange,Commune
ADR,2018,ROULLING Jos (19),127,Rumelange,Commune
ADR,2018,BERG Alain (3),126,Rumelange,Commune
ADR,2018,KOEHLER Pierrette (13),124,Rumelange,Commune
ADR,2018,CIMOLINO Louis (6),123,Rumelange,Commune
ADR,2018,SCHILTZ Marie Anne (20),122,Rumelange,Commune
ADR,2018,STEIL Christian (22),121,Rumelange,Commune
ADR,2018,DI DOMENICO Pino (8),119,Rumelange,Commune
ADR,2018,SCHROEDER Lex (21),118,Rumelange,Commune
ADR,2018,Suffrages total,3359,Rumelange,Commune
ADR,2018,Suffrages de liste,2599,Rumelange,Commune
ADR,2018,Suffrages nominatifs,760,Rumelange,Commune
déi Lénk,2018,Pourcentage,0.0452397498262682,Rumelange,Commune
déi Lénk,2018,BAUM Marc (1),208,Rumelange,Commune
déi Lénk,2018,URBANY Serge (21),108,Rumelange,Commune
déi Lénk,2018,DIDERICH Gary (4),107,Rumelange,Commune
déi Lénk,2018,CECCHETTI Myriam (2),106,Rumelange,Commune
déi Lénk,2018,THOMA Carole (3),90,Rumelange,Commune
déi Lénk,2018,URBANY Laura (20),89,Rumelange,Commune
déi Lénk,2018,ARENDT Patricia (5),87,Rumelange,Commune
